id,马来语
85004,Markah Respawn berjaya disimpan
85005,Jumlah bintang tidak mencukupi
85006,Patung misteri
85007,"Lokasi rumah telah disimpan, tidak perlu diaktifkan kembali"
85010,Konsol Stesen Bintang
85011,"“Beep… beep…, halo pengembara, ini adalah konsol Star Station.
 Anda boleh memilih perkhidmatan yang diinginkan di menu di sebelah kanan."""
85012,Periksa keadaan peralatan
85013,Lokasi rumah rakaman
85014,Lihat panduan perjalanan Bintang
85015,"""Keadaan semasa konsol ——————————@1
 Bilangan teleporter yang dihubungkan sekarang adalah ——————@2
 Fungsi penandaan lokasi peta —————————@3"""
85016,Diaktifkan
85017,Tidak aktif
85018,Nyalakan
85019,Matikan
85020,@1Fungsi penanda lokasi peta
85021,Kembali ke menu utama
85022,"""Beep ...! Fungsi penanda peta sudah@1!
 Status penandaan stesen bintang telah dikemas kini dalam peta minimum anda.
 Catatan: Sehingga sepuluh stesen bintang boleh ditandakan pada peta minimum."""
85023,Beep ... bo ...! Hanya memerlukan satu bintang untuk merakam koordinat lokasi rumah di laman web ini.
85024,[Penggunaan bintang*1] Catat lokasi rumah anda
85025,"""Bo ...! Terima kasih untuk bintangnya, lokasi rumah anda berjaya dirakam di stesen ini!
 Apabila anda menghadapi masalah pada masa akan datang, anda boleh memulakan pengembaraan semula dari stesen ini."""
85026,Siarkan maklumat lokasi stesen bintang
85027,"Saya berada di Star Station@1, koordinat(@2) tinggi@3"
85030,Patung Respawn
85031,"""Tawarkan saya bintang-bintang, dan kekuatan kreativiti akan memandu jalan pulang."" --- Ketika saya menyentuh patung itu, suara bergema di fikiran saya."
85032,"""Adakah anda mempunyai bintang tambahan? Saya akan menukar kuasanya untukmu.""
 --- Ketika saya menyentuh patung itu,"
85033,"""Cepat, beri saya bintang! Saya dapat menolong anda apabila anda gagal.""
 --- Ketika saya menyentuh patung itu, saya seolah-olah mendengar suara Chaos Black Dragon."""
85034,"""Bintang ... Saya perlukan bintang...""
 --- Ketika saya menyentuh patung itu, saya seolah-olah mendengar permintaan Magma Black Dragon."""
85035,"""Tawarkan saya bintang, dan semoga kekuatan penciptaan membimbing anda selamanya.""
 --- Ketika saya menyentuh patung itu, saya merasakan kekuatan Raksasa."""
85036,Tawarkan bintang
85037,Biarkan aku fikir lagi
85038,"""Setelah mempersembahkan bintang-bintang, anda merasakan hubungan dengan patung itu, dan suara di dalam fikiran anda perlahan-lahan memudar...
 Pada masa akan datang, pengembaraan anda akan dimulakan semula dari lokasi patung ini. """
85039,Tinggalkan
85500,@Null@
85600,@Null@
85601,Mengalahkan Void Phantom - Tergesa-gesa
85602,Gunung Berapi Altar
85603,"Void Phantom terpaksa muncul dengan kekuatan suci, cepat mengalahkannya!"
85604,Kejar Void Phantom yang melarikan diri
85605,Dataran Gunung Berapi
85606,"Void Phantom terluka dan melarikan diri, dia ingin bersembunyi lagi demi mendapatkan kembali kekuatan, cepat manfaatkan ini dan kejar!"
85607,Siapa yang berani mengganggu rancangan saya!
85608,Buat masa ini... Undur...
85609,Mengalahlah! pencabar! Saya tidak akan pergi!
85610,Patuhi saya! Tuan Api yang hebat!
85611,Patuhi saya! Colossus Kuno yang hebat!
85612,Adakah ia gagal... Kuasa Kekosongan Saya...
85613,Kekalahan Void Phantom-Kuasa
85614,Dataran Gunung Berapi
85615,"Void Phantom menyerap lebih banyak kekuatan gunung berapi dan cuba menyelam ke dalam tanah semula, menyerap tenaga planet dan kemudian kembali. Hentikan dia!"
85616,"Beri saya tenaga anda, pencabar"
85617,Beri saya kekuatan hidup! pengikut saya!
86000,@Null@
86001,Tempat makan penuh!
86002,Isi sahaja dengan makanan yang sesuai
86003,Palung makanan hanya boleh diisi dengan makanan rumput atau makanan daging
86004,"Miras benar-benar planet yang kaya, anda boleh datang ke planet saya jika anda mempunyai peluang"
86005,Dataran Pulau Terapung
86006,"Kekuatan cahaya terlalu kuat, dan tubuh manusia tidak dapat menahan daya cahaya terlalu banyak dalam jangka waktu yang singkat."
86007,Festival Mall.
86008,Festival Mall #c0aba1d (@1- @2 Masa Terbuka Terbuka) #N
86009,Bagaimana untuk mendapatkan bola bunga perayaan?
86010,"· Dalam pengembaraan, cari #c0aba1d Lantern Riddle Bird #N, meneka teka-tekinya, dan dapatkan bola bunga perayaan #r #r · makan #c0aba1d perayaan Mooncake #n, ada peluang tertentu untuk mendapatkan bola bunga perayaan #r #r · LIGHT UP #c0aba1d FESTIVE LANTERN #N Lumpuhkan acara Eclipse Lunar, dapatkan bola bunga perayaan"
86011,Bola bunga perayaan
86012,"Tengu akan memakan bulan malam ini, gunakan tanglung untuk mengusirnya!"
86013,"Berjaya takut Tengu dengan tanglung perayaan, anda menerima ganjaran dari tuhan bulan"
86014,"Tengu berjaya memakan bulan, anda menghabiskan malam yang gelap"
86015,Burung teka-teki tanglung bahagia meninggalkan dan meninggalkan bola bunga perayaan
86016,Sesetengah rakan meneka tong tanglung
86017,Burung teka-teki tanglung berubah menjadi awan asap dan kiri
86018,Hey! A Berli mengusir burung anda menunggu awak.
86019,"Yang terjejas oleh Bulan Eclipse Tengu, sementara tidak dapat tidur"
86020,"Hush Hush, Rakan anda menjawab soalan itu, jangan mengganggu dia."
86021,Turun katil
90000,@Null@
90001,Selesai
90002,Sedang berlangsung
90003,Belum dibuka
90004,Prasyarat:@1
90005,Hadiah:
90006,Mengesan
90007,Klik butang misi di sebelah kanan untuk menerima hadiah
90008,Hadiah akan dihantar secara automatik
90009,Anda dapat@1
90010,Selesai
90011,Ambil
90012,Mengikuti
90013,Mencapai
90100,@Null@
100001,Alat
100002,Tunduk
100003,Baling
100004,Senjata api
100005,Senjata
100006,Peralatan
100007,Makanan
100008,Bahan makanan
100009,Tanaman
100010,Sumber
100011,Bangunan
100012,Bahan
100013,Perabot
100014,Hiasan
100015,Blok
100016,Tanah
100017,Litar
100018,Blok khas
100019,Barang khas
100020,Tanaman Khas
100021,Permainan
100022,Makhluk
100023,Mesin
100100,@Null@
100101,Kumpulkan pecahan dari kebun tanaman
100102,Kumpulkan pecahan dari event
100103,Kumpulkan pecahan dari Event Capgohmeh
100104,Kumpulkan pecahan dari Event Thanksgiving
100105,Kumpulkan pecahan dari Lunar Events
100106,Beli dengan Mini Beans
100200,@Null@
100201,#Pengesahan Keselamatan
100202,Buka setelah menetapkan kata laluan
100203,Buka setelah pengikatan selesai
100204,"Selepas pengesahan keselamatan, anda perlu mengesahkan salah satu pilihan terikat semasa anda log masuk untuk pertama kalinya pada peranti lain."
100205,Pengesahan log masuk
100206,Sila sahkan log masuk untuk memastikan akaun anda selamat.
100207,Pengesahan telefon
100208,Pengesahan e-mel
100209,Lepas hubungan
100210,Lepas hubungan e-mel
100211,Lepas hubungan telefon
100212,Anda perlu mengesahkan e-mel anda untuk membuang pautan tersebut. Anda boleh mengikat e-mel lain setelah memutuskan pautan.
100213,Anda perlu mengesahkan telefon anda untuk membuang pautan tersebut. Anda boleh mengikat telefon lain setelah memutuskan sambungan.
100214,Berjaya melepaskan hubungan
100215,Gagal memutuskan sambungan. Periksa e-mel dan kod pengesahan.
100216,Gagal memutuskan sambungan. Periksa telefon dan kod pengesahan.
100217,Pengesahan gagal. Periksa e-mel dan kod pengesahan.
100218,Pengesahan gagal. Periksa telefon dan kod pengesahan.
100219,Kod Pengesahan Mini World
100220,"""[Mini World] Kod pengesahan:@1. Anda sedang dalam proses pengesahan, kod pengesahan berlaku selama 1 jam. Untuk keselamatan akaun, jangan kongsi maklumat akaun anda dengan orang lain."
100221,"""[Mini World] Kod pengesahan: @1. Anda sedang dalam proses pengesahan, kod pengesahan berlaku selama 1 jam. Untuk keselamatan akaun, jangan kongsi maklumat akaun anda dengan orang lain."
100222,Kod Pengesahan Mini World
100223,"""[Mini World] Kod pengesahan: @1. Anda sedang dalam proses pengesahan, kod pengesahan berlaku selama 1 jam. Kirim semula kod pengesahan jika kod pengesahan telah tamat.
 
 ------------------------------------------------
 Sekiranya anda memerlukan bantuan, sila hubungi perkhidmatan pelanggan: miniworldcustomerservice@gmail.com"
100224,"""[Mini World] Kod pengesahan: @1. Anda sedang dalam proses pengesahan, kod pengesahan berlaku selama 1 jam. Kirim semula kod pengesahan jika kod pengesahan telah tamat."
100225,Kod Pengesahan Mini World
100226,"""[Mini World] Kod pengesahan: @1. Anda sedang dalam proses pengesahan, kod pengesahan berlaku selama 1 jam. Untuk keselamatan akaun, jangan kongsi maklumat akaun anda dengan orang lain."
100227,"[Mini World] Kod pengesahan: @1. Anda sedang dalam proses pengesahan, kod pengesahan berlaku selama 1 jam. Untuk keselamatan akaun, jangan berkongsi maklumat akaun anda dengan orang lain."
100228,Pengesahan Keselamatan
100229,Lakukan proses pengesahan untuk menjaga keselamatan akaun.
100230,"[Mini World] Kod pengesahan: @1. Anda sedang dalam proses pengesahan, kod pengesahan berlaku selama 1 jam. Untuk keselamatan akaun, jangan berkongsi maklumat akaun anda dengan orang lain."
100231,Kod Pengesahan Mini World
100232,"[Mini World] Kod pengesahan:@1. Anda sedang dalam proses pengesahan, kod pengesahan berlaku selama 1 jam. Untuk keselamatan akaun, jangan kongsi maklumat akaun anda dengan orang lain."
100233,UID dan nombor telefon tidak sepadan
100234,UID dan e-mel tidak sepadan
100235,Pengesahan gagal. Sila sahkan lagi untuk log masuk
100236,Kod Pengesahan Mini World
100237,"[Mini World] Kod pengesahan: {1}. Anda sedang dalam proses pengesahan, kod pengesahan berlaku selama 1 jam. Untuk keselamatan akaun, jangan sampaikan maklumat akaun anda dengan orang lain."
100238,Kod Pengesahan Mini World
100239,"""[Mini World] Kod pengesahan: {1}. Anda sedang dalam proses pengesahan, kod pengesahan berlaku selama 1 jam. Untuk keselamatan akaun, jangan sampaikan maklumat akaun anda dengan orang lain."
100240,E-mel berjaya dihubungkan ke akaun. Refresh atau mulakan semula ke permainan.
100241,Telefon berjaya dihubungkan ke akaun. Refresh atau mulakan semula ke permainan.
100242,E-mel belum dihubungkan ke akaun. Sila refresh atau mulakan semula ke permainan.
100243,Telefon belum dihubungkan ke akaun. Refresh atau mulakan semula ke permainan.
100250,(Harap perhatikan huruf besar)
100251,@Null@
100252,@Null@
100253,@Null@
100254,@Null@
100255,@Null@
100256,@Null@
100257,@Null@
100258,@Null@
100259,@Null@
100260,"Transformasi keadaan dalam pembaikan, masih memerlukan@1saat"
100261,Keadaan semasa tidak dapat diubah
100262,Menyejukkan
100263,@Null@
100264,@Null@
100265,@Null@
100266,@Null@
100267,@Null@
100268,@Null@
100269,@Null@
100270,@Null@
100271,@Null@
100272,@Null@
100273,@Null@
100274,@Null@
100275,@Null@
100276,@Null@
100300,@Null@
100499,@Null@
100500,Percubaan oleh Mini Kapten
100501,@Null@
100502,@Null@
100503,@Null@
100504,@Null@
100505,@Null@
100506,@Null@
100507,@Null@
100508,@Null@
100509,@Null@
100510,@Null@
100511,"Topup tidak tersedia buat masa ini, harap tunggu kemas kini versi berikutnya, terima kasih atas sokongan anda!"
100512,"Pada masa ini, versi baru HarmonyOS berada dalam tahap pengalaman, dan iklan tidak boleh dimainkan buat sementara waktu."
100597,@Null@
100598,Bonus iklan
100599,@Null@
100600,#LKemungkinan#n
100601,(10 buah)
100602,(1 buah)
100603,Kemungkinan
100604,Hadiah
100605,OK
100606,Nama
100607,Kemungkinan
100608,"Peraturan:
 1. Gunakan Mini Coin untuk menuai buah. Dapatkan peluang untuk mendapatkan pelindung dan barang berharga.
 2. Dapatkan pelindung dengan menuai 10 buah. Kemungkinan mendapat pelindung gunung akan diset semula apabila anda mendapat pelindung gunung pada 1 bahagian.
 3. Semua hak dan keputusan akhir dimiliki oleh Mini World"
100609,Langkau
100610,Sekali lagi
100611,Taniah pemain@1bertuah dan memenangi@2@3
100612,Sisa:@1
100613,Tutorial pertanian
100614,Tutorial peternakan
100615,Tutorial peliharaan haiwan
100616,Tutorial memasak
100617,Tutorial menyunting rumah
100618,"Halo, selamat datang ke rumah baru saya, izinkan saya membimbing anda sekitar ~"
100619,"Di rumah, anda dapat menikmati keseronokan bertani, memelihara haiwan, melatih haiwan kesayangan, dan menghias rumah anda. Anda boleh pergi ke NPC di sekitar Rumah untuk mengetahui lebih lanjut mengenai setiap Permainan."
100620,Mari menuju ke kedai Perternakan untuk belajar tentang bercucuk tanam!
100621,"#c3D4546Di sini anda dapat membeli#cFA7A0FBiji-bijian untuk menanam#c3D4546dan#cFA7A0FTelur makhluk untuk membesarkan#c3D4546. Memperluas kediaman anda bermula dengan menanam tanaman. Mari beli 3 biji gandum dari Farm Shop, dapatkannya secara percuma!"
100622,"#c3D4546Setelah membeli Biji-bijian, pergi ke#cFA7A0Pernang di belakang saya untuk menanam#c3D4546! Tidak ada banyak ladang yang tersedia sekarang, tetapi selagi anda bekerja keras, anda dapat membuka lebih banyak ladang."
100623,"#c3D4546Penuai#cFA7A0Fcrops#c3D4546boleh dijual kepada saya. Saya mendengar bahawa akan ada pedagang#cFA7A0Fyang misteri#c3D4546 bersembunyi, #cFA7A0Fmembeli tanaman dengan harga tinggi#c3D4546, supaya anda dapat menjana lebih banyak wang dengan menjual tanaman kepadanya. Tetapi tidak ada yang tahu pasti kapan dia akan muncul, tidak seperti saya, yang akan selalu berada di sini untuk anda, hujan atau bersinar ."
100624,"Cukup cakap, mari kita tanam 3 biji gandum."
100625,Berbincang dengan Peniaga Ladang
100626,Beli 3 Biji Gandum daripada Peniaga Ladang
100627,Tanam 3 Biji Gandum di ladang
100628,Tuai 3 Gandum dan jual kepada Peniaga Ladang
100629,"Hey! Gembira bertemu dengan anda, ini dua anak ayam untuk anda sebagai hadiah! Anda boleh membawa anak ayam ini ke Ladang #cfa7a0f #n untuk membesarkannya."
100630,#c3D4546Ingatlah#cFA7A0F untuk memberi makan haiwan yang mereka suka sehingga mereka dapat#c3D4546tumbuh!
100631,Berbincang dengan Penternak
100632,Ternak 2 ekor Ayam di ladang
100633,Bercakap dengan Ketua Pengembaraan Haiwan Peliharaan
100634,Dapatkan 1 haiwan peliharaan
100635,Latih haiwan peliharaan di ladang untuk mendapatkan attribut
100636,Mulakan Pengembaraan sekali
100637,Hai! Pengembara baru! Siapkan Haiwan Peliharaan anda untuk menggembara dengan saya!
100638,"Pilih peta dan haiwan peliharaan yang anda ingin pergi ke pengembaraan, kemudian sediakan sedikit makanan untuk haiwan kesayangan anda dan kami bersedia untuk pengembaraan! Pergi, mari kita mulakan!"
100639,"#c3D4546Anda juga boleh pergi ke#cFA7A0Fkedai haiwan peliharaan#c3D4546 untuk membeli haiwan peliharaan berkualiti tinggi, di mana terdapat haiwan peliharaan berharga dan haiwan peliharaan legenda, tetapi memakan lebih banyak bahan diperlukan Ah, kapten tidak pernah melihat haiwan peliharaan legendaris."
100640,"#c3D4546Haiwan peliharaan mesti disediakan#cFA7A0Fprop#c3D4546dan#cFA7A0F#c3D4546makanan untuk haiwan kesayangan anda semasa Pet Adventure. Anda boleh melihat pengkhususan#cFA7A0Flokal#c3D4546yang dapat diperoleh semasa haiwan peliharaan mengembara di setiap peta. Anda boleh menyemak butiran tersebut dengan saya sebelum anda pergi. Semakin tinggi nilai kemampuan haiwan pelliharaan, semakin tinggi kadar kejayaan petualangan haiwan peliharaan anda, mari kita meneruskan pengembaraan!"
100641,"#c3D4546 Makanan yang saya buat pasti sangat sedap! Saya mahir dalam semua jenis #cFA7A0Makanan, pencuci mulut dan minuman #c3D4546. Anda boleh meminta saya memasak apa-apa hidangan, selagi anda menyediakan #bahan cFA7A0Fing #c3D4546 dan #cFA7A0Fpay #c3D4546 ~"
100642,"Pengingatan, ramuannya boleh diperoleh dengan menanam sayuran di pertanian dan memelihara haiwan di peternakan."
100643,Mencuba membuat#cFA7A0FRoti Gandum#n.
100644,Bercakap dengan Chef Rumah
100645,Membuat Roti Gandum
100646,Bercakap pada Tukang Rumah
100647,Buat sebarang perabot
100648,Masuk ke mod Edit Rumah dan masukkan Perabot yang baru anda buat.
100649,Simpan rumah yang diedit dan kembali ke Mod Main
100650,"#c3D4546Mari saya tunjukkan cara menghias rumah! Klik butang #cFA7A0FEdit Home#c3D4546di sudut kanan atas untuk memasuki mod Home Edit. Perabot dan blok bangunan semuanya terdapat dalam#cFA7A0FRHome Backpack#c3D4546. Selepas mengedit, ingatlah untuk#cFA7A0Fsave#c3D4546kemudian keluar."
100651,Sila gunakan stesen kerja di sisi untuk cuba memproses perabot!
100652,"#c3D4546Di#cFA7A0FPedang halaman rumah#nmana boleh beli#cFA7A0FPerabot#ndan#cFA7A0Flukis seni bina#n, Setelah anda membeli kertas seni bina dan menyediakan blok pembinaan yang sesuai, anda boleh membina rumah hanya dengan satu klik. Hebatkan?"
100653,"#c3D4546Jika Kamu ingin#cFA7A0Fmembuat Perabot#natau#cFA7A0Fsebagai Sumber#n, anda harus menyiapkan#cFA7A0Fbahan dan mata wang ruma#ndatang cari saya untuk kerja, anda juga boleh guna stesten kerja di sebelah saya untuk memprosesnya!"
100654,Pertama gunakan sisi#cFA7A0FStesen kerja#nCuba#cFA7A0Fmenjana parabot#n!
100655,"Penerangan: Klik kanan pada kedai Peternakan, pilih Biji Gandum, atur jumlah menjadi 3, dan klik tombol Beli untuk membeli."
100656,"Penerangan: Beli 3 Biji Gandum dari Kedai Peternakan, klik Ransel Rumah—Sumber—Biji, pilih Biji Gandum dan pindah ke Persediaan, pergi ke lahan pertanian yang tersedia untuk ditanam."
100657,"Penerangan: Bercakap dengan Penjual Ladang, klik pada tab Jual untuk mencari Gandum, dan tetapkan kuantiti menjadi 3, dan kemudian anda berjaya menjualnya. Sekiranya tidak ada Gandum di dalam beg galas anda, anda boleh pergi ke ladang untuk menanam Benih Gandum dan menuai Gandum untuk mendapatkannya."
100658,"Penerangan: Klik pada Ransel Rumah-bahan-bahan-telur makhluk, pilih Ayam dan pindah ke Persediaan, pergi ke ruang yang tersedia di peternakan untuk merawat haiwan."
100659,"Penerangan: Klik pada Ransel Rumah—Pet—Pilih telur Pet yang anda ingin pindah ke inventory, klik kanan dan guna telur Pet di tanah untuk mendapatkan peliharaan"
100660,"Penerangan: Klik kanan pada Rumah Pet, klik Latih, pilih Pet yang kamu mahu, tambahkan bahan-bahan pelatihan, dan klik tombol Latih. [Pelatihan ini menjamin peningkatan kemampuan haiwan peliharaan.]"
100661,"Penerangan: Klik kanan pada Kapten Pengembara Pet untuk membuka menu petualangan, pilih peta pengembaraan, tambahkan Pet Pengembara dan makanan pengembaraan (jika perlu, tambahkan alat untuk membawa barang), dan anda boleh mula pengembaraan."
100662,Penerangan: Klik kanan pada Tukang Rumah untuk membuka menu Crafting untuk membuat Konstruksi dan Sumber
100663,Penerangan: Hanya ketika anda memasuki mod Edit Rumah anda boleh membina rumah dengan bebas.
100664,"Sekarang setelah anda mempelajari semua yang perlu diketahui mengenai Rumah, anda boleh membina rumah eksklusif anda sendiri!"
100665,Bunny Beauty
100666,Di bawah 8 tahun
100667,9-12 tahun
100668,"Hei, pernahkah anda bermain ""Mini World""?"
100669,Saya seorang pemula yang memerlukan bimbingan
100670,Tolong ajar saya cara bermain
100671,Tahu cara bermain sedikit
100672,Telah memainkan permainan serupa dan mengetahui operasi asasnya
100673,Saya seorang profesional
100674,Biarkan saya mencipta dunia!
100675,Cuba mod berbilang pemain! Bermain bersama akan lebih menyeronokkan
100676,Klik berbilang pemain
100677,Pilih Peta yang anda suka dan mula bermain!
100678,Main ini
100679,%s sedang bermain
