id,阿拉伯语
50230,البريد الإلكتروني المرتبط
50231,يمكن لحسابات الجهات الخارجية استخدام البريد الإلكتروني وكلمة المرور المرتبطين لتسجيل الدخول.
50232,يرجى ربط بريدك الإلكتروني قبل تعيين كلمة مرور
50233,صافي
50234,يمكن أن يؤدي حذف الخرائط التي تم تنزيلها إلى توفير مساحة تصل إلى٪ s
50235,(لا يزال بإمكانك تشغيل هذه الخرائط من خلال قائمة الخريطة)
50236,@Null@
50237,فشل عملية الدخول. العمل: فشل.
50238,فشل عملية الدخول. يرجى التحقق من الشبكة الخاصة بك وحاول مرة أخرى.
50239,تم تسجيل الدخول بنجاح
50240,فشل عملية الدخول
50241,فشل عملية الدخول. انتهت صلاحية معلومات تسجيل الدخول. الرجاد الدخول على الحساب من جديد.
50242,فشل التحقق من الحساب
50243,فشل انشاء الحساب
50244,فشلت التهيئة
50245,انتهت مهلة تسجيل الدخول. الرجاد الدخول على الحساب من جديد.
50246,فشل في إرسال رمز التحقق
50247,فشل تعيين كلمة المرور
50248,فشل تسجيل الطرف الثالث
50249,فشل تسجيل دخول الطرف الثالث
50250,وصف الحدث
50251,مهمة
50252,استرداد المكافآت
50253,غير مكتمل
50254,اذهب
50255,نائم...
50280,البحث في الخريطة لك. الرجاء معاودة المحاولة في وقت لاحق.
50281,تم حذف الخريطة من قبل المنشئ. الرجاء التحديد مرة أخرى.
50282,فشل عملية الدخول. غير قادر على الاتصال بالخادم. هل تريد الدخول في وضع اللاعب الفردي؟ (بعض الوظائف غير متوفرة في وضع اللاعب الفردي)
50283,فشل في إرسال الصورة الرمزية الخاصة بك. سوف تحصل على الصورة الرمزية الخاصة بنا في تسجيل الدخول التالي الخاص بك.
50284,فيتنام
50285,البرازيل
50286,المكسيك
50287,تايلاند
50288,الأرجنتين
50289,كولومبيا
50290,إندونيسيا
50291,بيرو
50292,تشيلي
50293,تايوان (الصين)
50294,ماليزيا
50295,ديك رومى
50296,الصين
50297,إيطاليا
50298,هونغ كونغ، الصين)
50299,إسبانيا
50300,جمهورية الفلبين
50301,الاكوادور
50302,اليابان
50303,بوليفيا
50304,ألمانيا
50305,دومينيكا
50306,كوستا ريكا
50307,البرتغال
50308,فنزويلا
50309,فرنسا
50310,كوريا الجنوبية
50311,أستراليا
50312,ماكاو (الصين)
50313,أذربيجان
50314,باراغواي
50315,بنما
50316,بولندا
50317,هندوراس
50318,كمبوديا
50319,لاوس
50320,رومانيا
50321,ميانمار
50322,نيكاراغوا
50323,سلفادور
50324,غواتيمالا
50325,أوكرانيا
50326,أوروغواي
50327,المملكة المتحدة
50328,سنغافورة
50329,العراق
50330,الهند
50331,اكتمال اختبار الشبكة
50332,اختبار الشبكة على وشك أن تبدأ. وسوف يستغرق بضع دقائق. هل أنت متأكد أنك تريد المتابعة؟
50333,اختبار شبكتك. أرجو الإنتظار.
50334,"حالة الشبكة: لا شبكة
يرجى محاولة الاتصال بالإنترنت وإعادة تشغيل اللعبة."
50335,"حالة الشبكة: ضعيف
يرجى محاولة التبديل إلى شبكة أخرى وإعادة تشغيل اللعبة.

في حالة الفشل، يرجى الاتصال بخدمة العملاء لدينا. سنحل كذلك حل المشكلة لك."
50336,"حالة الشبكة: عادي
يرجى محاولة إعادة تشغيل اللعبة وتسجيل الدخول مرة أخرى.

في حالة الفشل، يرجى الاتصال بخدمة العملاء لدينا. سنحل كذلك حل المشكلة لك."
50337,"حالة الشبكة: جيد
يرجى محاولة إعادة تشغيل اللعبة وتسجيل الدخول مرة أخرى.

في حالة الفشل، يرجى الاتصال بخدمة العملاء لدينا. سنحل كذلك حل المشكلة لك."
50338,"فشل عملية الدخول. قد تواجه شبكتك مشكلة.
اختبار الشبكة على وشك أن تبدأ. وسوف يستغرق بضع دقائق.
هل أنت متأكد أنك تريد المتابعة؟"
50339,"اختبار الشبكة على وشك أن تبدأ. وسوف يستغرق بضع دقائق.
لا يزال بإمكانك متابعة لعبتك أثناء هذا الاختبار.
هل أنت متأكد أنك تريد المتابعة؟"
50340,"اختبار الشبكة على وشك أن تبدأ. وسوف يستغرق بضع دقائق.
لا يزال بإمكانك متابعة لعبتك أثناء هذا الاختبار.
هل أنت متأكد أنك تريد المتابعة؟"
50341,"حالة الشبكة: ضعيف
الشبكة الحالية مناسبة لوضع البقاء على قيد الحياة لاعب واحد أو وضع الإنشاء. يمكنك أيضا التبديل إلى شبكة أخرى وإعادة تشغيل اللعبة.

في حالة الفشل، يرجى الاتصال بخدمة العملاء لدينا. سنحل كذلك حل المشكلة لك."
50342,"حالة الشبكة: عادي
يمكنك تشغيل أي محتوى بهذه الشبكة.

في حالة الفشل، يرجى الاتصال بخدمة العملاء لدينا. سنحل كذلك حل المشكلة لك."
50343,"حالة الشبكة: جيد
يمكنك تشغيل أي محتوى بسلاسة مع هذه الشبكة.

في حالة الفشل، يرجى الاتصال بخدمة العملاء لدينا. سنحل كذلك حل المشكلة لك."
50344,إنشاء حساب
50345,تم استخدام الصورة الرمزية للمحاكمة بنجاح. أكمل المهمة للحصول على أفاتار دائم.
50346,ادعى
50347,مطالبة
50348,التقدم الحالي
50349,اذهب
50350,مرحبا بكم في Mini World. إليك هدية ترحيب صغيرة!
50351,أكمل المهام للفوز بالصورة الرمزية الدائمة
50352,اختر 1 من 3
50353,مهام البرنامج التعليمي
50354,ابقوا متابعين
50355,تمر
50356,حزمة تمريرة الموسم + ترقية
50357,شراء حزمة ترقية
50358,مستوى ما يصل
50359,1. تنقسم المهمة إلى مهام أسبوعية ومهام تحدي الموسم، وإكمال المهمة يمكن أن تحصل على خبرة لتحسين مستوى بطاقة الفرح، وتلقي المكافآت المقابلة. #r 2. تمرير موسم الشراء لإلغاء تأمين المزيد من المكافآت. #R 3. بعد نهاية الموسم، سيتم مسح مستوى تمرير الموسم، يرجى استرداد المكافآت في الموسم، مرة واحدة انتهت صلاحيتها، لن تتمكن من الحصول عليها. # 4.R 4. يمكن تبادل النقاط في المتجر للحصول على مكافآت. بعد نهاية الموسم، لن يتم مسح النقاط، ويمكن تتراكمها حتى الموسم المقبل لمواصلة التبادل.
50360,توصية
50361,انقر لعرض تقدم المهمة
50362,الحسابات الموجودة فقط تدعم وضع لاعب واحد. يرجى إنشاء حساب أولا ثم تشغيل وضع لاعب واحد.
50363,إيفلين
50364,وودز باترفلاي
50365,ناجح
50366,يفشل
50367,نفذ الوقت
50368,فشل التحليل
50369,فشل في الامتلاك
50370,خطأ في قاعدة البيانات
50371,خطأ في تكوين
50372,خطأ في المعلمة
50373,خطأ في خادم المنطقة أو المنطقة
50374,الحدث غير متوفر
50375,تم تجاوز حد الحدث
50376,فشل إضافة الدعائم
50377,البطاقة غير موجودة
50378,الدعامة غير موجودة
50379,المكافآت المستردة
50380,خطأ في تكوين المجموعة
50381,الذهب لا يكفي
50382,الماس لا يكفي
50383,فريق الحدث الرمضاني غير موجود
50384,حدث رمضان خطأ منطقة البلد
50385,انقر لاختيار الخريطة التي تريدها
50386,اسحب لتحديث قائمة الخريطة
50387,يمكن العثور على الصورة الرمزية للدور في قسم المركز التجاري المخصص
50388,يشير النقر فوق START / Login إلى موافقتك على
50389,شروط سياسة الخصوصية
50390,أنا أعرف
50391,العالم المصغر: يجمع CREATA معلومات الموقع التقريب، نشاط التطبيقات (بما في ذلك طرق عرض الصفحة، الصنابير في التطبيق، تطبيقات مثبتة)، بيانات أداء التطبيق الأخرى أو الجهاز أو المعرفات الأخرى لدعم الإعلانات والتسويق عند استخدام التطبيق.
50392,الرجاء القراءة بعناية والموافقة
50393,، يمكنك النقر فوق إعدادات اللعبة - إعدادات أخرى للتحقق مرة أخرى.
50394,فشل التحقق. يرجى التحقق من رقم الهاتف ورمز التحقق.
50395,الحساب لا يفي بالمتطلبات
50396,عذرًا ، الحساب يدعم فقط 8 إلى 16 حرفًا. حاول مرة اخرى.
50397,إذن التخصيص
50398,حذف الخرائط التي تم تنزيلها٪ s
50399,لتجنب المشاكل ، لا تغلق اللعبة أثناء عملية الحذف
