id,越南语
100237,"[ Mini world ] Mã xác nhận :{1}, bạn đang tiến hành liên kết Email với UID trong Mini World, mã xác nhận có hiệu lực trong vòng 1h. Tuyệt đối không tiết lộ mã xác nhận cho người khác để đảm bảo an toàn cho tài khoản của bạn. Nếu như đây không phải thao tác từ bạn, hãy lập tức đổi mật khẩu.
--------------------------------------
Nếu cần trợ giúp hãy liên hệ với admin qua Email: miniworldvietnam@mini1.cn"
100238,Mã xác nhận đổi mật khẩu từ Mini World
100239,"[ Mini world ] Mã xác nhận :{1}, bạn đang tiến hành đổi mật khẩu, mã xác nhận có hiệu lực trong vòng 1h. Tuyệt đối không tiết lộ mã xác nhận cho người khác để đảm bảo an toàn cho tài khoản của bạn. Nếu như đây không phải thao tác từ bạn, hãy lập tức đổi mật khẩu.
--------------------------------------
Nếu cần trợ giúp hãy liên hệ chúng tôi qua Email: miniworldvietnam@mini1.cn"
100240,"UID đã liên kết Email, hãy thoát ra vào lại game nhé!"
100241,"UID đã liên kết số điện thoại, hãy thoát ra vào lại game nhé!"
100242,"UID chưa liên kết Email, hãy thoát ra vào lại game nhé!"
100243,"UID chưa liên kết số điện thoại, hãy thoát ra vào lại game nhé!"
100250,Hãy chú ý phân biệt chữ viết Hoa và viết thường
100251,@Null@
100252,@Null@
100253,@Null@
100254,@Null@
100255,@Null@
100256,@Null@
100257,@Null@
100258,@Null@
100259,@Null@
100260,"Khi phục hồi trạng thái biến hình, cần @1s mới có thể biến hình"
100261,Trạng thái hiện tại không thể biến hình
100262,Đang hồi chiêu
100263,@Null@
100264,@Null@
100265,@Null@
100266,@Null@
100267,@Null@
100268,@Null@
100269,@Null@
100270,@Null@
100271,@Null@
100272,@Null@
100273,@Null@
100274,@Null@
100275,@Null@
100276,@Null@
100300,@Null@
100499,@Null@
100500,Thử nghiệm bởi Đội trưởng Mini
100501,@Null@
100502,@Null@
100503,@Null@
100504,@Null@
100505,@Null@
100506,@Null@
100507,@Null@
100508,@Null@
100509,@Null@
100510,@Null@
100511,"Nạp tiền hiện không khả dụng, vui lòng đợi bản cập nhật phiên bản tiếp theo, cảm ơn bạn đã ủng hộ!"
100512,"Gần đây, phiên bản mới của HarmonyOS đang ở trạng thái thử nghiệm, và tạm thời không thể phát quảng cáo."
100597,@Null@
100598,Quà quảng cáo
100599,@Null@
100600,#LXác suất#n
100601,(Thu hoạch 10 lần)
100602,(Thu hoạch 1 lần)
100603,Xác suất
100604,Phần thưởng
100605,Xác nhận
100606,Phần thưởng
100607,Xác suất
100608,"Luật :
 1. Trong thời gian diễn ra hoạt động, dùng xu Mini để thu hoạch quả và có cơ hội nhận được các vật phẩm quý hiếm như mảnh Thần Thú và các quà có giá trị. 
2. 10 lần thu hoạch liên tiếp hoặc tích lũy đủ 10 lần thu hoạch sẽ nhận được mảnh Thần Thú. Nếu trong 10 lần đó bạn đã nhận được mảnh thì điểm tích lũy sẽ tính lại từ đầu
3. Quyền diễn giải và phán quyết sự kiện thuộc về Mini World: Block Art"
100609,Mở
100610,Mở thêm 1 lần 
100611,Chúc mừng người chơi@1 đã nhận được@2@3
100612,Còn: @1
100613,Hướng dẫn trồng trọt
100614,Hướng dẫn chăn nuôi
100615,Hướng dẫn về thú cưng
100616,Hướng dẫn nấu ăn
100617,Hướng dẫn chỉnh sửa nhà
100618,"Xin chào, chào mừng bạn đến với ngôi nhà mới của mình, để tôi dẫn bạn đi một vòng nhé~"
100619,"Trong ngôi nhà của mình, bạn có thể trải nghiệm niềm vui khi trồng trọt, chăn nuôi, huấn luyện thú cưng và tùy chỉnh giao diện ngôi nhà của mình. Bạn có thể đến hỏi NPC xung quanh nhà để tìm hiểu thêm về cách chơi tương ứng."
100620,Cùng ghé thăm thương gia nông trại để tìm hiểu thêm về cách trồng trọt nhé!
100621,"Xin chào, tôi sẽ dạy bạn cách trồng cây! Trước hết, bạn phải mua hạt giống, sau đó đến trang trại và trải nghiệm những điều thú vị khi làm nông nghiệp."
100622,"Sau khi mua hạt giống, bạn hãy đến phía sau tôi và #cfa7a0f trồng tại trang trại #n! Bây giờ không có nhiều đất nông nghiệp, nhưng chỉ cần bạn làm việc chăm chỉ, bạn có thể mở khóa nhiều đất nông nghiệp hơn."
100623,"#cfa7a0f cây trồng #n thu hoạch được có thể bán cho tôi, tôi nghe nói rằng sẽ có một thương nhân bí ẩn #cfa7a0f #n xuất hiện và #cfa7a0f thu mua cây trồng với giá cao #n, bán nó cho anh ta để kiếm nhiều tiền hơn, nhưng bạn có thể không bao giờ biết khi nào anh ấy xuất hiện, không như tôi, tôi sẽ luôn ở đây, bên bạn ..."
100624,"Giải thích đủ rồi, chúng ta hãy đi trồng 3 Hạt Lúa mì thôi ."
100625,Nói chuyện với Thương gia Nông trại
100626,Mua 3 Hạt giống lúa mì từ Thương gia Nông trại.
100627,Trồng 3 Hạt Lúa mì trong trang trại của bạn.
100628,Thu hoạch 3 Lúa mì và bán chúng cho Thương gia Nông trại
100629,"Này! Rất vui được gặp bạn, đây là hai chú gà con cho bạn như một món quà! Bạn có thể mang những chú gà con này đến Trang trại #cfa7a0f #n để nuôi dưỡng chúng."
100630,Cho những con vật nhỏ này ăn một số loại thức ăn ưa thích của chúng để tăng tốc độ phát triển của chúng.
100631,Nói chuyện với thương gia nông trại
100632,Nuôi 2 con gà trong nông trại
100633,Nói chuyện với Đội trưởng phiêu lưu thú cưng
100634,Nhận 1 thú cưng
100635,Huấn luyện bất kỳ vật nuôi nào trong Nhà vật nuôi để nhận thuộc tính
100636,Bắt đầu Cuộc phiêu lưu thú cưng một lần
100637,Xin chào Nhà thám hiểm mới! Hãy sẵn sàng cho thú cưng của bạn đi phiêu lưu cùng tôi!
100638,"Chọn bản đồ và thú cưng bạn muốn phiêu lưu cùng, sau đó chuẩn bị một số thức ăn cho thú cưng của bạn và chúng ta đã sẵn sàng cho cuộc phiêu lưu! Đi, bắt tay vào việc!"
100639,"Bạn cũng có thể đến cửa hàng thú cưng #cfa7a0f #n để mua thú cưng cao cấp hơn, có thú cưng quý hiếm và thú cưng huyền thoại nhưng chú ý tiêu vừa phải nhé! A, đẳng cấp huyền thoại của thú cưng, đội trưởng này chưa từng thấy ..."
100640,"Thú cưng phiêu lưu cần chuẩn bị cho chúng #cfa7a0f đạo cụ phiêu lưu #n và #cfa7a0f thức ăn phiêu lưu #n, nếu bạn không biết những gì có thể mang về từ cuộc phiêu lưu, bạn có thể xem #cfa7a0f sản phẩm của địa điểm #n trong mỗi bản đồ được xem trước khi bắt đầu, thú cưng có sức mạnh càng cao thì khả năng phiêu lưu thành công càng cao, chúc các bạn may mắn!"
100641,"Xin chào ~ Nếu bạn muốn nấu thức ăn, bạn có thể sử dụng bếp bên cạnh tôi ~"
100642,"Các nguyên liệu có thể kiếm được thông qua trồng trọt và chăn nuôi, hãy đến và trải nghiệm cách nấu ăn nhé!"
100643,Làm thử #cfa7a0f bánh mì #n.
100644,Nói chuyện với đầu bếp Nhà
100645,Làm Bánh mì Lúa mạch
100646,Nói chuyện với Thợ thủ công Nhà
100647,Chế tạo bất kỳ đồ nội thất nào
100648,Vào chế độ Chỉnh sửa Nhà và đặt đồ nội thất bạn vừa chế tạo vào đó.
100649,Lưu Nhà đã chỉnh sửa và quay lại chế độ chơi
100650,"Nếu muốn chế tạo đồ đạc hoặc tài nguyên, có thể chuẩn bị nguyên liệu để ta gia công, cũng có thể dùng bàn chế tạo bên cạnh ta!"
100651,Hãy thử làm đồ nội thất trước bằng cách sử dụng bàn chế tạo ở bên cạnh!
100652,"Bạn có thể mua  #cfa7a0f nội thất #n và #cfa7a0f bản thiết kế #n từ #cfa7a0f Thương nhân tại gia #n, sau khi mua bản thiết kế, hãy chuẩn bị các vật liệu cần thiết và bạn có thể xây nhà chỉ với một lần nhấn nhấn!"
100653,"Nếu bạn muốn #cfa7a0f làm đồ nội thất #n hoặc #cfa7a0f tài nguyên #n, bạn có thể chuẩn bị #cfa7a0f nguyên liệu và tiền nhà #n để tôi xử lý, bạn cũng có thể sử dụng bàn chế tạo bên cạnh tôi!"
100654,"Đầu tiên, hãy sử dụng #cfa7a0f bàn chế tạo #n và thử #cfa7a0f làm đồ nội thất #n!"
100655,"Mô tả: Nhấn vào Thương nhân nông trại, vào phần ""Mua"", chọn ""Hạt giống lúa mì"", đặt số lượng mua là 3 và nhấp vào nút 'Mua' để mua thành công."
100656,"Mô tả: Mua 3 Hạt giống lúa mì từ Thương nhân nông trại, nhấp vào Ba lô nhà — Tài nguyên — Hạt giống, chọn Hạt giống lúa mì và kéo nó vào kho, đến một vùng đất trồng có sẵn để trồng trọt."
100657,"Mô tả: Nói chuyện vớiThương gia nông trại, nhấp vào tab Bán để tìm Lúa mì và đặt số lượng, sau đó bạn có thể thành công bán chúng. Nếu không có Lúa mì trong ba lô, bạn có thể đến trang trại để trồng Hạt lúa mì và thu hoạch."
100658,"Mô tả: Nhấp vào Ba lô Nhà -Tài nguyên-Trứng Sinh vật, chọn Gà và kéo vào kho, đến một chỗ trống trong trang trại để nuôi."
100659,"Mô tả: Nhấp vào Ba lô Nhà —  Nhà thú cưng — Chọn bất kỳ Trứng thú cưng nào và kéo vào kho, nhấp chuột phải và sử dụng Trứng thú cưng để nhận thú cưng"
100660,"Mô tả: Nhấp chuột phải vào Nhà Vật nuôi, nhấp vào Huấn luyện, chọn bất kỳ vật nuôi nào, thêm tài nguyên huấn luyện và nhấp vào nút Huấn luyện. [Khóa huấn luyện này đảm bảo tăng khả năng của thú cưng.]"
100661,"Mô tả: Nhấp chuột phải vào đội trưởng phiêu lưu thú cưng để mở menu cuộc phiêu lưu, chọn map phiêu lưu, thêm thú cưng phiêu lưu và thức ăn cho cuộc phiêu lưu (nếu cần, có thể mang thêm đạo cụ theo) và bạn có thể bắt đầu cuộc phiêu lưu."
100662,Mô tả: Nhấp chuột phải vào thợ thủ công Nhà để mở bảng chế tạo xây dựng và sản xuất đồ nội thất và tài nguyên
100663,"Mô tả: Chỉ khi bạn vào chế độ Chỉnh sửa nhà, bạn có thể tự do xây dựng."
100664,"Giờ bạn đã tìm hiểu mọi thứ bạn cần biết về Nhà, bạn muốn xây dựng ngôi nhà độc quyền của riêng mình như thế nào sẽ tùy thuộc vào bạn nhé!"
100665,Bunny Beauty
100666,Dưới 8 tuổi
100667,9-12 tuổi
100668,"Này, bạn đã chơi ""Mini World"" chưa?"
100669,Tôi là một người mới cần một số hướng dẫn
100670,Xin hãy hướng dẫn tôi cách chơi
100671,Biết cách chơi một chút
100672,Đã chơi các trò chơi tương tự và biết các thao tác cơ bản
100673,Tôi là một chuyên gia
100674,Hãy để tôi tạo ra một thế giới!
100675,Hãy thử chế độ liên thông! Chơi cùng nhau sẽ vui hơn
100676,Nhấp vào liên thông
100677,Chọn map bạn thích và bắt đầu chơi!
100678,Chơi cái này
100679,%s người đang chơi
100680,"Xin chúc mừng vì đã hoàn thành bài hướng dẫn! Tiếp theo, chơi trò chơi yêu thích của bạn!"
100681,Nhấp vào màn hình để tiếp tục %ds
100682,Tạo hướng dẫn map
100683,"Ở đây bạn có thể tạo map, bạn có thể chọn từ ba chế độ"
100684,Chế độ sinh tồn
100685,"
Tự đào tài nguyên"
100686,Sáng tạo
100687,Tài nguyên không giới hạn
100688,Cửa hàng có thể được thiết lập
100689,Các công cụ tạo nhanh hơn
100690,Khởi tạo kho lưu trữ của tôi: %d
100691,Tệp lưu có thể tải xuống: %d
100692,Sử dụng xu mini để mua thêm kho lưu trữ
100693,Có giới hạn về số lượng map trong kho lưu trữ của bạn
100694,"Sau khi tạo map, bạn có thể tải lên và chia sẻ nó với những người chơi khác"
100695,Chia sẻ sáng tạo của bạn
100696,Nhận phản hồi của người chơi
100697,Bản đồ chất lượng cao có thể nhận được thu nhập và hỗ trợ lưu lượng
100698,Tôi hiểu rồi
100699,Vui lòng điền thông tin cơ bản của bạn
100700,13-16 tuổi
100701,17 tuổi trở lên
100702,Tuổi
100703,"#cFF0000Nếu cuộc trò chuyện liên quan đến việc thêm bạn bè, mật khẩu tài khoản, chuyển khoản thanh toán, quà tặng miễn phí và các nội dung liên quan khác, vui lòng cảnh giác và chú ý bảo vệ an toàn cho tài sản của bạn"
100704,"#L#c0000FFNhấp để xem các trường hợp gian lận, tìm hiểu kiến ​​thức và đề phòng bị lừa!"
100705,Hãy chọn skin mà bạn muốn thử
100706,Vui lòng chọn loại trò chơi bạn thích
100707,Chúng tôi sẽ giới thiệu theo sở thích của bạn
100708,Hãy chọn skin bạn thích
100709,Chúc mừng bạn đã nhận được skin dùng thử
100710,Mô phỏng
100711,Phiêu lưu sinh tồn
100712,Nhập vai
100713,Cuộc đua
100714,Thể thao
100715,Miễn cưỡng từ bỏ
100716,Bắt đầu trả lời
100717,"Để hiểu rõ hơn về sở thích của bạn và giới thiệu nội dung chất lượng cao, vui lòng trả lời một vài câu hỏi nhỏ, skin thử sẽ là của bạn!"
100718,%s-Hãy thử trong %s ngày
100719,%s (vĩnh viễn)
100721,@Null@
100722,@Null@
100723,@Null@
100724,@Null@
100725,@Null@
100726,@Null@
100727,@Null@
100728,@Null@
100729,@Null@
100934,@Null@
100935,Cài đặt trang
100936,Hiển thị chuột khi được kích hoạt
100937,Ra mắt phiên bản điện thoại cho sự kiểm soát của người chơi
100938,Đóng khi mở trang mới
100939,Level
100940,Trạng thái trang
100941,Nội dung
100942,Thay mẫu
100943,Căn chỉnh
100944,Căn chỉnh với thành phần chính
100945,Mẫu font
100946,Màu font
100947,Kích cỡ font
100948,Lớp
100949,Minh bạch
100950,Hiển thị một tập hợp con vượt quá khung thành phần
100951,Kết hợp
100952,Tạo sự kết hợp
100953,Kết hợp với thành phần chính
100954,Phương pháp zoom
100955,"Cài đặt trạng thái trang thành phần
"
100956,Trạng thái đồng nhất
100957,Phím tắt
100958,Hạn chế đầu vào
100959,Cài đặt level
100960,Lưu làm bản mẫu
100961,Chỉnh đến phần cuối của thành phần
100962,Chỉnh đến phần đầu của thành phần
100963,Trở thành tập hợp con của
100964,Lưu và thoát
100965,Tự động lưu thành công
100966,Thêm kích hoạt
100967,Chọn thành phần
100968,Thành phần phụ được thêm như thành phần được lựa chọn hoặc dựa trên thành phần.
100969,Thêm lối vào nhanh
100970,Hộp đầu vào
100971,Nhận đầu vào của người chơi
100972,Vui lòng lưu lại mẫu cơ bản của phần bảng điều khiển
100973,Bạn có chắc muốn xóa mẫu cơ bản này chứ?
100974,Thêm thành phần
100975,Mẫu cơ bản chính thức
